"species","variable","importance"
"Northern elephant seal","lat_dd",337.6943581859
"Northern elephant seal","long_dd",324.488920124927
"Northern elephant seal","sst_c",144.58306944156
"Northern elephant seal","yday",110.930477796854
"Northern elephant seal","shore_km",28.6701602191281
"Northern elephant seal","soak_hr",3.37258208412663
"Northern elephant seal","depth_fa",1.37960966819711
"Northern elephant seal","island_yn_X1",-0.527947465471448
"Northern elephant seal","mesh_size_in",-6.75789544901678
