".threshold","specificity","sensitivity","species"
0.0498823529411765,0.719419747309312,0.755852842809365,"Harbor seal"
0.0498888888888889,0.719513336452971,0.755852842809365,"Harbor seal"
0.0499047619047619,0.719606925596631,0.755852842809365,"Harbor seal"
0.0499090909090909,0.719794103883949,0.755852842809365,"Harbor seal"
0.0499130434782609,0.719887693027609,0.755852842809365,"Harbor seal"
0.0499166666666667,0.719981282171268,0.755852842809365,"Harbor seal"
0.04992,0.720074871314927,0.755852842809365,"Harbor seal"
0.0499230769230769,0.720168460458587,0.752508361204013,"Harbor seal"
0.0499259259259259,0.720262049602246,0.752508361204013,"Harbor seal"
0.0499285714285714,0.720355638745905,0.752508361204013,"Harbor seal"
0.0499310344827586,0.720542817033224,0.752508361204013,"Harbor seal"
0.0499333333333333,0.720823584464202,0.752508361204013,"Harbor seal"
0.0499375,0.720917173607861,0.752508361204013,"Harbor seal"
0.0499428571428571,0.72110435189518,0.752508361204013,"Harbor seal"
0.0499473684210526,0.721197941038839,0.752508361204013,"Harbor seal"
0.0499591836734694,0.721291530182499,0.752508361204013,"Harbor seal"
0.05,0.721385119326158,0.752508361204013,"Harbor seal"
0.0509047420734077,0.724192793635938,0.752508361204013,"Harbor seal"
0.0515941040843215,0.724286382779598,0.752508361204013,"Harbor seal"
0.0516531986531987,0.724379971923257,0.752508361204013,"Harbor seal"
0.0516990196078431,0.724473561066916,0.752508361204013,"Harbor seal"
0.0517064102564103,0.724567150210576,0.752508361204013,"Harbor seal"
0.0517230769230769,0.724660739354235,0.752508361204013,"Harbor seal"
0.0517342592592593,0.724754328497894,0.752508361204013,"Harbor seal"
0.0517350427350427,0.724847917641554,0.752508361204013,"Harbor seal"
0.0517566666666667,0.724941506785213,0.752508361204013,"Harbor seal"
0.051764367816092,0.725035095928872,0.752508361204013,"Harbor seal"
0.0518114035087719,0.725128685072532,0.752508361204013,"Harbor seal"
0.0518130434782609,0.725222274216191,0.752508361204013,"Harbor seal"
0.0518257713248639,0.72531586335985,0.752508361204013,"Harbor seal"
0.0518260869565217,0.72540945250351,0.752508361204013,"Harbor seal"
0.05185960591133,0.725503041647169,0.752508361204013,"Harbor seal"
0.051875,0.725503041647169,0.749163879598662,"Harbor seal"
0.0518823529411765,0.725596630790828,0.749163879598662,"Harbor seal"
0.0519047619047619,0.725690219934488,0.749163879598662,"Harbor seal"
0.0519166666666667,0.725783809078147,0.749163879598662,"Harbor seal"
0.0519285714285714,0.725877398221806,0.749163879598662,"Harbor seal"
0.0519310344827586,0.725970987365466,0.749163879598662,"Harbor seal"
0.0519354838709677,0.726064576509125,0.749163879598662,"Harbor seal"
0.052,0.726064576509125,0.745819397993311,"Harbor seal"
0.0535220744168113,0.729246607393542,0.745819397993311,"Harbor seal"
0.0535563636363636,0.729340196537202,0.745819397993311,"Harbor seal"
0.0536590909090909,0.729433785680861,0.745819397993311,"Harbor seal"
0.0536923027375201,0.72952737482452,0.745819397993311,"Harbor seal"
0.0537601253918495,0.72962096396818,0.745819397993311,"Harbor seal"
0.0537757575757576,0.729714553111839,0.745819397993311,"Harbor seal"
0.0538,0.729808142255498,0.745819397993311,"Harbor seal"
0.0538095238095238,0.729808142255498,0.74247491638796,"Harbor seal"
0.0538119658119658,0.729901731399158,0.74247491638796,"Harbor seal"
0.0538178368121442,0.729995320542817,0.74247491638796,"Harbor seal"
0.0538378378378378,0.730088909686476,0.74247491638796,"Harbor seal"
0.0538518518518519,0.730182498830136,0.74247491638796,"Harbor seal"
0.0538571428571429,0.730276087973795,0.74247491638796,"Harbor seal"
0.0538575,0.730369677117454,0.74247491638796,"Harbor seal"
0.0538947368421053,0.730463266261114,0.74247491638796,"Harbor seal"
0.0539166666666667,0.730556855404773,0.74247491638796,"Harbor seal"
0.05392,0.730650444548432,0.74247491638796,"Harbor seal"
0.0539354838709677,0.730837622835751,0.74247491638796,"Harbor seal"
0.054,0.73093121197941,0.74247491638796,"Harbor seal"
0.0548452775301538,0.734206832007487,0.74247491638796,"Harbor seal"
0.0552267676359357,0.734300421151146,0.74247491638796,"Harbor seal"
0.0556624386631399,0.734394010294806,0.74247491638796,"Harbor seal"
0.05575960591133,0.734487599438465,0.74247491638796,"Harbor seal"
0.05576,0.734581188582125,0.74247491638796,"Harbor seal"
0.0557810088462262,0.734674777725784,0.74247491638796,"Harbor seal"
0.0557873357228196,0.734768366869443,0.74247491638796,"Harbor seal"
0.0557990196078431,0.734861956013102,0.74247491638796,"Harbor seal"
0.0558,0.734955545156762,0.74247491638796,"Harbor seal"
0.0558357963875205,0.735049134300421,0.74247491638796,"Harbor seal"
0.0558575,0.73514272344408,0.74247491638796,"Harbor seal"
0.0558666666666667,0.73523631258774,0.74247491638796,"Harbor seal"
0.0559047619047619,0.735329901731399,0.74247491638796,"Harbor seal"
0.0559130434782609,0.735423490875059,0.74247491638796,"Harbor seal"
0.0559166666666667,0.735517080018718,0.74247491638796,"Harbor seal"
0.05592,0.735704258306036,0.74247491638796,"Harbor seal"
0.0559285714285714,0.735891436593355,0.74247491638796,"Harbor seal"
0.0559310344827586,0.735985025737015,0.74247491638796,"Harbor seal"
0.056,0.736265793167993,0.74247491638796,"Harbor seal"
0.0575437281237281,0.738324754328498,0.74247491638796,"Harbor seal"
0.0575510020109562,0.738418343472157,0.74247491638796,"Harbor seal"
0.0576242606516291,0.738511932615817,0.74247491638796,"Harbor seal"
0.0577640211640212,0.738605521759476,0.74247491638796,"Harbor seal"
0.0578181818181818,0.738699110903135,0.74247491638796,"Harbor seal"
0.0578257575757576,0.738792700046795,0.74247491638796,"Harbor seal"
0.0578333333333333,0.738886289190454,0.74247491638796,"Harbor seal"
0.0578397435897436,0.738979878334113,0.74247491638796,"Harbor seal"
0.0578516483516483,0.739073467477773,0.74247491638796,"Harbor seal"
0.0578660714285714,0.739167056621432,0.74247491638796,"Harbor seal"
0.0578690228690229,0.739167056621432,0.739130434782609,"Harbor seal"
0.0578709677419355,0.739260645765091,0.739130434782609,"Harbor seal"
0.0578888888888889,0.739354234908751,0.739130434782609,"Harbor seal"
0.0579047619047619,0.73944782405241,0.739130434782609,"Harbor seal"
0.0579166666666667,0.739541413196069,0.739130434782609,"Harbor seal"
0.0579230769230769,0.739728591483388,0.739130434782609,"Harbor seal"
0.0579375,0.739822180627047,0.739130434782609,"Harbor seal"
0.058,0.739915769770707,0.739130434782609,"Harbor seal"
0.0590499453503351,0.742629854936827,0.739130434782609,"Harbor seal"
0.0596018796992481,0.742723444080487,0.739130434782609,"Harbor seal"
0.0596072790672333,0.742817033224146,0.739130434782609,"Harbor seal"
0.0596603174603175,0.742910622367805,0.739130434782609,"Harbor seal"
0.0596831376831377,0.743004211511465,0.739130434782609,"Harbor seal"
0.0596912418300654,0.743097800655124,0.739130434782609,"Harbor seal"
0.0596980392156863,0.743191389798783,0.739130434782609,"Harbor seal"
0.0597181818181818,0.743284978942443,0.739130434782609,"Harbor seal"
0.0597980769230769,0.743378568086102,0.739130434782609,"Harbor seal"
0.0598138528138528,0.743472157229761,0.739130434782609,"Harbor seal"
0.0598181818181818,0.743565746373421,0.739130434782609,"Harbor seal"
0.0598257575757576,0.74365933551708,0.739130434782609,"Harbor seal"
0.0598278388278388,0.743752924660739,0.739130434782609,"Harbor seal"
0.0598319865319865,0.743846513804399,0.739130434782609,"Harbor seal"
0.0598452380952381,0.743940102948058,0.739130434782609,"Harbor seal"
0.0598666666666667,0.744033692091717,0.739130434782609,"Harbor seal"
0.0598888888888889,0.744127281235377,0.739130434782609,"Harbor seal"
0.0598947368421053,0.744220870379036,0.739130434782609,"Harbor seal"
0.0599166666666667,0.744408048666355,0.739130434782609,"Harbor seal"
0.05992,0.744501637810014,0.739130434782609,"Harbor seal"
0.0599230769230769,0.744595226953673,0.739130434782609,"Harbor seal"
0.0599259259259259,0.744688816097333,0.739130434782609,"Harbor seal"
0.06,0.744782405240992,0.739130434782609,"Harbor seal"
0.0615807453416149,0.746934955545157,0.735785953177257,"Harbor seal"
0.0616088010540184,0.747028544688816,0.735785953177257,"Harbor seal"
0.061733007827637,0.747122133832475,0.735785953177257,"Harbor seal"
0.0617590909090909,0.747215722976135,0.735785953177257,"Harbor seal"
0.0617592592592593,0.747309312119794,0.735785953177257,"Harbor seal"
0.0617614035087719,0.747402901263453,0.735785953177257,"Harbor seal"
0.0617953964194373,0.747496490407113,0.735785953177257,"Harbor seal"
0.0618121438746439,0.747590079550772,0.735785953177257,"Harbor seal"
0.0618441558441558,0.747683668694431,0.735785953177257,"Harbor seal"
0.0618461538461538,0.747777257838091,0.735785953177257,"Harbor seal"
0.0618477011494253,0.74787084698175,0.735785953177257,"Harbor seal"
0.0618518518518519,0.747964436125409,0.735785953177257,"Harbor seal"
0.0618541666666667,0.748058025269069,0.735785953177257,"Harbor seal"
0.0618666666666667,0.748151614412728,0.735785953177257,"Harbor seal"
0.0619,0.748245203556387,0.735785953177257,"Harbor seal"
0.0619047619047619,0.748338792700047,0.735785953177257,"Harbor seal"
0.0619166666666667,0.748432381843706,0.735785953177257,"Harbor seal"
0.0619354838709677,0.748525970987366,0.735785953177257,"Harbor seal"
0.062,0.748713149274684,0.735785953177257,"Harbor seal"
0.0630330917569298,0.750959288722508,0.732441471571906,"Harbor seal"
0.063069737117721,0.751052877866167,0.732441471571906,"Harbor seal"
0.0634655764635603,0.751146467009827,0.732441471571906,"Harbor seal"
0.063502497212932,0.751240056153486,0.732441471571906,"Harbor seal"
0.0635147611154624,0.751333645297146,0.732441471571906,"Harbor seal"
0.0636840336134454,0.751427234440805,0.732441471571906,"Harbor seal"
0.0636847058823529,0.751520823584464,0.732441471571906,"Harbor seal"
0.0637078306878307,0.751614412728124,0.732441471571906,"Harbor seal"
0.0637083333333333,0.751708001871783,0.732441471571906,"Harbor seal"
0.0637506878306878,0.751801591015442,0.732441471571906,"Harbor seal"
0.0637588733105974,0.751895180159102,0.732441471571906,"Harbor seal"
0.06379,0.751988769302761,0.732441471571906,"Harbor seal"
0.0637979797979798,0.75208235844642,0.732441471571906,"Harbor seal"
0.0638,0.75217594759008,0.732441471571906,"Harbor seal"
0.0638054298642534,0.752269536733739,0.732441471571906,"Harbor seal"
0.0638064516129032,0.752363125877398,0.732441471571906,"Harbor seal"
0.0638484848484848,0.752456715021058,0.732441471571906,"Harbor seal"
0.0638666666666667,0.752550304164717,0.732441471571906,"Harbor seal"
0.0638888888888889,0.752643893308376,0.732441471571906,"Harbor seal"
0.0638947368421053,0.752737482452036,0.732441471571906,"Harbor seal"
0.0639,0.752831071595695,0.732441471571906,"Harbor seal"
0.0639090909090909,0.752924660739354,0.732441471571906,"Harbor seal"
0.0639130434782609,0.753018249883014,0.729096989966555,"Harbor seal"
0.0639259259259259,0.753111839026673,0.729096989966555,"Harbor seal"
0.0639310344827586,0.753205428170332,0.729096989966555,"Harbor seal"
0.063945945945946,0.753299017313992,0.729096989966555,"Harbor seal"
0.064,0.753392606457651,0.729096989966555,"Harbor seal"
0.0653542940795115,0.756200280767431,0.725752508361204,"Harbor seal"
0.065512530657748,0.75629386991109,0.725752508361204,"Harbor seal"
0.0656,0.75638745905475,0.725752508361204,"Harbor seal"
0.0656167253176931,0.756481048198409,0.725752508361204,"Harbor seal"
0.0656473168214654,0.756574637342068,0.725752508361204,"Harbor seal"
0.0656767676767677,0.756668226485728,0.725752508361204,"Harbor seal"
0.0656791812865497,0.756761815629387,0.725752508361204,"Harbor seal"
0.0657672101449275,0.756855404773046,0.725752508361204,"Harbor seal"
0.0658,0.756948993916706,0.725752508361204,"Harbor seal"
0.0658461538461538,0.757042583060365,0.725752508361204,"Harbor seal"
0.0658490028490028,0.757136172204024,0.725752508361204,"Harbor seal"
0.0658850931677019,0.757229761347684,0.725752508361204,"Harbor seal"
0.0659130434782609,0.757323350491343,0.725752508361204,"Harbor seal"
0.0659166666666667,0.757416939635002,0.725752508361204,"Harbor seal"
0.06592,0.757510528778662,0.725752508361204,"Harbor seal"
0.0659230769230769,0.757604117922321,0.725752508361204,"Harbor seal"
0.0659259259259259,0.75779129620964,0.725752508361204,"Harbor seal"
0.0659444444444444,0.757884885353299,0.725752508361204,"Harbor seal"
0.066,0.757978474496958,0.725752508361204,"Harbor seal"
0.0671754043058391,0.76059897051942,0.725752508361204,"Harbor seal"
0.0672472567917016,0.760692559663079,0.725752508361204,"Harbor seal"
0.0675518796992481,0.760786148806738,0.725752508361204,"Harbor seal"
0.0675552447552448,0.760879737950398,0.725752508361204,"Harbor seal"
0.0675671861471861,0.760973327094057,0.725752508361204,"Harbor seal"
0.0675720797720798,0.761066916237716,0.725752508361204,"Harbor seal"
0.0675890196078431,0.761160505381376,0.725752508361204,"Harbor seal"
0.0676876623376624,0.761254094525035,0.725752508361204,"Harbor seal"
0.0677676517031356,0.761347683668694,0.725752508361204,"Harbor seal"
0.0677916666666667,0.761441272812354,0.725752508361204,"Harbor seal"
0.0678247619047619,0.761534861956013,0.725752508361204,"Harbor seal"
0.0678376623376623,0.761628451099672,0.725752508361204,"Harbor seal"
0.0678428571428571,0.761722040243332,0.725752508361204,"Harbor seal"
0.0679,0.761815629386991,0.725752508361204,"Harbor seal"
0.0679047619047619,0.76190921853065,0.725752508361204,"Harbor seal"
0.0679259259259259,0.76200280767431,0.725752508361204,"Harbor seal"
0.0679310344827586,0.762096396817969,0.725752508361204,"Harbor seal"
0.0679333333333333,0.762283575105288,0.725752508361204,"Harbor seal"
0.068,0.762377164248947,0.725752508361204,"Harbor seal"
0.068757583494233,0.764248947122134,0.722408026755853,"Harbor seal"
0.0693387464387464,0.764342536265793,0.722408026755853,"Harbor seal"
0.0694847338935574,0.764436125409452,0.722408026755853,"Harbor seal"
0.0696424242424243,0.764529714553112,0.722408026755853,"Harbor seal"
0.0696647058823529,0.764623303696771,0.722408026755853,"Harbor seal"
0.0697449405031658,0.764716892840431,0.722408026755853,"Harbor seal"
0.06976,0.76481048198409,0.722408026755853,"Harbor seal"
0.0698,0.764904071127749,0.722408026755853,"Harbor seal"
0.0698095238095238,0.764997660271408,0.722408026755853,"Harbor seal"
0.0698214285714286,0.765091249415068,0.722408026755853,"Harbor seal"
0.0698267973856209,0.765184838558727,0.722408026755853,"Harbor seal"
0.0698333333333333,0.765278427702387,0.722408026755853,"Harbor seal"
0.0698452380952381,0.765372016846046,0.722408026755853,"Harbor seal"
0.0698620689655172,0.765465605989705,0.722408026755853,"Harbor seal"
0.0698823529411765,0.765559195133365,0.722408026755853,"Harbor seal"
0.0699047619047619,0.765559195133365,0.719063545150502,"Harbor seal"
0.0699090909090909,0.765652784277024,0.719063545150502,"Harbor seal"
0.0699130434782609,0.765839962564343,0.719063545150502,"Harbor seal"
0.06992,0.765933551708002,0.719063545150502,"Harbor seal"
0.0699310344827586,0.766027140851661,0.719063545150502,"Harbor seal"
0.0699375,0.766120729995321,0.719063545150502,"Harbor seal"
0.0699393939393939,0.766307908282639,0.719063545150502,"Harbor seal"
0.0699411764705882,0.766495086569958,0.719063545150502,"Harbor seal"
0.07,0.766682264857277,0.719063545150502,"Harbor seal"
0.071383889711491,0.76902199344876,0.71571906354515,"Harbor seal"
0.0715800586510264,0.769115582592419,0.71571906354515,"Harbor seal"
0.0715990028490028,0.769209171736079,0.71571906354515,"Harbor seal"
0.071621626984127,0.769302760879738,0.71571906354515,"Harbor seal"
0.0717,0.769396350023397,0.71571906354515,"Harbor seal"
0.0717337690631808,0.769583528310716,0.71571906354515,"Harbor seal"
0.0717461538461538,0.769677117454375,0.71571906354515,"Harbor seal"
0.0717777777777778,0.769770706598035,0.71571906354515,"Harbor seal"
0.0717857142857143,0.769864295741694,0.71571906354515,"Harbor seal"
0.0717893518518519,0.769957884885353,0.71571906354515,"Harbor seal"
0.0717931034482759,0.770051474029013,0.71571906354515,"Harbor seal"
0.071795294560512,0.770145063172672,0.71571906354515,"Harbor seal"
0.0718575,0.770238652316331,0.71571906354515,"Harbor seal"
0.0719047619047619,0.770332241459991,0.71571906354515,"Harbor seal"
0.0719130434782609,0.770332241459991,0.712374581939799,"Harbor seal"
0.07192,0.770519419747309,0.712374581939799,"Harbor seal"
0.0719230769230769,0.770613008890969,0.712374581939799,"Harbor seal"
0.0719259259259259,0.770706598034628,0.712374581939799,"Harbor seal"
0.0719310344827586,0.770987365465606,0.712374581939799,"Harbor seal"
0.0719411764705882,0.771080954609265,0.712374581939799,"Harbor seal"
0.072,0.771174543752925,0.712374581939799,"Harbor seal"
0.0728559432448798,0.773888628919045,0.709030100334448,"Harbor seal"
0.073310243884468,0.773982218062705,0.709030100334448,"Harbor seal"
0.0733351097373815,0.774075807206364,0.709030100334448,"Harbor seal"
0.0734353174603175,0.774169396350023,0.709030100334448,"Harbor seal"
0.0735905410379095,0.774262985493683,0.709030100334448,"Harbor seal"
0.0735928912783751,0.774356574637342,0.709030100334448,"Harbor seal"
0.0736636548036142,0.774450163781001,0.709030100334448,"Harbor seal"
0.0736861538461539,0.774543752924661,0.709030100334448,"Harbor seal"
0.0737269046742731,0.77463734206832,0.709030100334448,"Harbor seal"
0.0737363517489376,0.774730931211979,0.709030100334448,"Harbor seal"
0.0737777777777778,0.774824520355639,0.709030100334448,"Harbor seal"
0.0738333333333333,0.774918109499298,0.709030100334448,"Harbor seal"
0.0738620689655172,0.775011698642957,0.709030100334448,"Harbor seal"
0.0738787878787879,0.775105287786617,0.709030100334448,"Harbor seal"
0.0739090909090909,0.775198876930276,0.709030100334448,"Harbor seal"
0.0739130434782609,0.775292466073935,0.709030100334448,"Harbor seal"
0.0739166666666667,0.775479644361254,0.709030100334448,"Harbor seal"
0.07392,0.775573233504913,0.709030100334448,"Harbor seal"
0.0739259259259259,0.775666822648573,0.709030100334448,"Harbor seal"
0.0739333333333333,0.775666822648573,0.705685618729097,"Harbor seal"
0.0739354838709677,0.775760411792232,0.705685618729097,"Harbor seal"
0.074,0.775854000935891,0.705685618729097,"Harbor seal"
0.0745891944267476,0.777351427234441,0.698996655518395,"Harbor seal"
0.0747339581406494,0.7774450163781,0.698996655518395,"Harbor seal"
0.0752582585860618,0.777538605521759,0.698996655518395,"Harbor seal"
0.0754999732151906,0.777632194665419,0.698996655518395,"Harbor seal"
0.0755223529411765,0.777725783809078,0.698996655518395,"Harbor seal"
0.0756554677206851,0.777819372952738,0.698996655518395,"Harbor seal"
0.0756904761904762,0.777819372952738,0.695652173913043,"Harbor seal"
0.0757016149068323,0.777912962096397,0.695652173913043,"Harbor seal"
0.0757594202898551,0.778006551240056,0.695652173913043,"Harbor seal"
0.0757685344827586,0.778006551240056,0.692307692307692,"Harbor seal"
0.0757690028490028,0.778100140383715,0.692307692307692,"Harbor seal"
0.0757831029185868,0.778193729527375,0.692307692307692,"Harbor seal"
0.0758459259259259,0.778287318671034,0.692307692307692,"Harbor seal"
0.0758461538461538,0.778380907814693,0.692307692307692,"Harbor seal"
0.0758485714285714,0.778380907814693,0.688963210702341,"Harbor seal"
0.0758850931677019,0.778474496958353,0.688963210702341,"Harbor seal"
0.0758888888888889,0.778568086102012,0.688963210702341,"Harbor seal"
0.0758947368421053,0.778661675245672,0.688963210702341,"Harbor seal"
0.0759090909090909,0.778755264389331,0.688963210702341,"Harbor seal"
0.0759130434782609,0.77884885353299,0.688963210702341,"Harbor seal"
0.0759166666666667,0.778942442676649,0.688963210702341,"Harbor seal"
0.076,0.779036031820309,0.688963210702341,"Harbor seal"
0.076766805046805,0.78165652784277,0.688963210702341,"Harbor seal"
0.0774847368421053,0.78175011698643,0.688963210702341,"Harbor seal"
0.0775098605098605,0.781843706130089,0.688963210702341,"Harbor seal"
0.077531746031746,0.781937295273748,0.688963210702341,"Harbor seal"
0.077551948051948,0.782030884417408,0.688963210702341,"Harbor seal"
0.0776212121212121,0.782124473561067,0.688963210702341,"Harbor seal"
0.0776666666666667,0.782218062704726,0.688963210702341,"Harbor seal"
0.0777609427609428,0.782311651848386,0.688963210702341,"Harbor seal"
0.0777619047619048,0.782405240992045,0.688963210702341,"Harbor seal"
0.0777796059113301,0.782498830135704,0.688963210702341,"Harbor seal"
0.0777828863346105,0.782592419279364,0.688963210702341,"Harbor seal"
0.0778235294117647,0.782686008423023,0.688963210702341,"Harbor seal"
0.0778321678321678,0.782779597566682,0.688963210702341,"Harbor seal"
0.07784,0.782873186710342,0.688963210702341,"Harbor seal"
0.0778402457757296,0.782966775854001,0.688963210702341,"Harbor seal"
0.07785,0.78306036499766,0.688963210702341,"Harbor seal"
0.0778596059113301,0.78315395414132,0.688963210702341,"Harbor seal"
0.0778947368421053,0.783247543284979,0.688963210702341,"Harbor seal"
0.0779,0.783341132428638,0.688963210702341,"Harbor seal"
0.0779166666666667,0.783434721572298,0.688963210702341,"Harbor seal"
0.0779230769230769,0.783621899859616,0.688963210702341,"Harbor seal"
0.0779259259259259,0.783715489003276,0.688963210702341,"Harbor seal"
0.0779310344827586,0.783902667290594,0.688963210702341,"Harbor seal"
0.0779333333333333,0.783996256434254,0.688963210702341,"Harbor seal"
0.0779375,0.784089845577913,0.688963210702341,"Harbor seal"
0.078,0.784183434721572,0.688963210702341,"Harbor seal"
0.0790037037037037,0.785587271876462,0.68561872909699,"Harbor seal"
0.0795647619047619,0.785680861020122,0.68561872909699,"Harbor seal"
0.0797777777777778,0.785774450163781,0.68561872909699,"Harbor seal"
0.0798402457757296,0.78586803930744,0.68561872909699,"Harbor seal"
0.0798541666666667,0.7859616284511,0.68561872909699,"Harbor seal"
0.0798730158730159,0.786055217594759,0.68561872909699,"Harbor seal"
0.0798823529411765,0.786148806738418,0.68561872909699,"Harbor seal"
0.0798888888888889,0.786242395882078,0.68561872909699,"Harbor seal"
0.0798947368421053,0.786335985025737,0.68561872909699,"Harbor seal"
0.0799047619047619,0.786429574169396,0.68561872909699,"Harbor seal"
0.0799090909090909,0.786523163313056,0.68561872909699,"Harbor seal"
0.0799130434782609,0.786523163313056,0.682274247491639,"Harbor seal"
0.0799166666666667,0.786616752456715,0.682274247491639,"Harbor seal"
0.07992,0.786616752456715,0.678929765886288,"Harbor seal"
0.0799259259259259,0.786710341600374,0.678929765886288,"Harbor seal"
0.08,0.786803930744034,0.678929765886288,"Harbor seal"
0.080626709875046,0.788301357042583,0.675585284280936,"Harbor seal"
0.0809996195413031,0.788394946186242,0.675585284280936,"Harbor seal"
0.0814081220540407,0.788488535329902,0.675585284280936,"Harbor seal"
0.0815063268804194,0.788582124473561,0.675585284280936,"Harbor seal"
0.0815147285664527,0.78867571361722,0.675585284280936,"Harbor seal"
0.0816042199488491,0.78876930276088,0.675585284280936,"Harbor seal"
0.0816085867895545,0.788862891904539,0.675585284280936,"Harbor seal"
0.0816488784907902,0.788956481048198,0.675585284280936,"Harbor seal"
0.0817256773399015,0.789050070191858,0.675585284280936,"Harbor seal"
0.0818114035087719,0.789143659335517,0.675585284280936,"Harbor seal"
0.0818230769230769,0.789237248479176,0.675585284280936,"Harbor seal"
0.0818424242424242,0.789330837622836,0.675585284280936,"Harbor seal"
0.0818521303258145,0.789424426766495,0.675585284280936,"Harbor seal"
0.0818729838709677,0.789518015910154,0.675585284280936,"Harbor seal"
0.0818947368421053,0.789611605053814,0.675585284280936,"Harbor seal"
0.0819047619047619,0.789705194197473,0.675585284280936,"Harbor seal"
0.0819166666666667,0.789798783341132,0.675585284280936,"Harbor seal"
0.0819310344827586,0.789985961628451,0.675585284280936,"Harbor seal"
0.082,0.79017313991577,0.675585284280936,"Harbor seal"
0.0824975953717034,0.791951333645297,0.675585284280936,"Harbor seal"
0.083296263429239,0.792044922788956,0.675585284280936,"Harbor seal"
0.0833761258349494,0.792138511932616,0.675585284280936,"Harbor seal"
0.0836412037037037,0.792232101076275,0.675585284280936,"Harbor seal"
0.0837308488612837,0.792325690219934,0.675585284280936,"Harbor seal"
0.0837720797720798,0.792419279363594,0.675585284280936,"Harbor seal"
0.0838397435897436,0.792512868507253,0.675585284280936,"Harbor seal"
0.0838518518518518,0.792606457650913,0.675585284280936,"Harbor seal"
0.0838634259259259,0.792700046794572,0.675585284280936,"Harbor seal"
0.0838888888888889,0.792793635938231,0.675585284280936,"Harbor seal"
0.0839130434782609,0.79298081422555,0.675585284280936,"Harbor seal"
0.0839166666666667,0.793074403369209,0.675585284280936,"Harbor seal"
0.0839285714285714,0.793261581656528,0.675585284280936,"Harbor seal"
0.0839310344827586,0.793355170800187,0.675585284280936,"Harbor seal"
0.0839393939393939,0.793542349087506,0.675585284280936,"Harbor seal"
0.0839444444444444,0.793635938231165,0.675585284280936,"Harbor seal"
0.084,0.793729527374824,0.675585284280936,"Harbor seal"
0.0852332134964148,0.795882077678989,0.668896321070234,"Harbor seal"
0.0854324393358876,0.795975666822649,0.668896321070234,"Harbor seal"
0.0855325396825397,0.796069255966308,0.668896321070234,"Harbor seal"
0.0856414471286551,0.796162845109967,0.668896321070234,"Harbor seal"
0.0856561403508772,0.796256434253627,0.668896321070234,"Harbor seal"
0.085764367816092,0.796350023397286,0.668896321070234,"Harbor seal"
0.0857712802584883,0.796443612540945,0.668896321070234,"Harbor seal"
0.08584,0.796537201684605,0.668896321070234,"Harbor seal"
0.0858416149068323,0.796630790828264,0.668896321070234,"Harbor seal"
0.0858560606060606,0.796724379971923,0.668896321070234,"Harbor seal"
0.0858571428571429,0.796724379971923,0.665551839464883,"Harbor seal"
0.0858888888888889,0.796817969115583,0.665551839464883,"Harbor seal"
0.0859230769230769,0.796911558259242,0.665551839464883,"Harbor seal"
0.0859259259259259,0.797005147402901,0.665551839464883,"Harbor seal"
0.0859285714285714,0.797098736546561,0.665551839464883,"Harbor seal"
0.0859310344827586,0.79719232569022,0.665551839464883,"Harbor seal"
0.0859375,0.797285914833879,0.665551839464883,"Harbor seal"
0.086,0.797379503977539,0.665551839464883,"Harbor seal"
0.0873452353662031,0.799064108563407,0.665551839464883,"Harbor seal"
0.0874098224953064,0.799157697707066,0.665551839464883,"Harbor seal"
0.0874574712643678,0.799251286850725,0.665551839464883,"Harbor seal"
0.0875694537346711,0.799344875994385,0.665551839464883,"Harbor seal"
0.0875929392446634,0.799438465138044,0.665551839464883,"Harbor seal"
0.0876052380952381,0.799532054281703,0.665551839464883,"Harbor seal"
0.087614393939394,0.799625643425363,0.665551839464883,"Harbor seal"
0.0876339102564103,0.799719232569022,0.665551839464883,"Harbor seal"
0.0877173669467787,0.799812821712681,0.665551839464883,"Harbor seal"
0.0877260869565217,0.799906410856341,0.665551839464883,"Harbor seal"
0.0877998359310911,0.8,0.665551839464883,"Harbor seal"
0.0878310344827586,0.800093589143659,0.665551839464883,"Harbor seal"
0.0878361204013378,0.800187178287319,0.665551839464883,"Harbor seal"
0.0878366666666667,0.800280767430978,0.665551839464883,"Harbor seal"
0.0879,0.800374356574637,0.665551839464883,"Harbor seal"
0.0879166666666667,0.800467945718297,0.665551839464883,"Harbor seal"
0.08792,0.800561534861956,0.665551839464883,"Harbor seal"
0.0879230769230769,0.800655124005615,0.665551839464883,"Harbor seal"
0.0879285714285714,0.800748713149275,0.665551839464883,"Harbor seal"
0.0879354838709677,0.800842302292934,0.662207357859532,"Harbor seal"
0.0879565217391304,0.800935891436593,0.662207357859532,"Harbor seal"
0.088,0.801029480580253,0.662207357859532,"Harbor seal"
0.0893026966272402,0.802246139447824,0.662207357859532,"Harbor seal"
0.0895936507936508,0.802339728591483,0.662207357859532,"Harbor seal"
0.0897619047619048,0.802433317735143,0.662207357859532,"Harbor seal"
0.089792380952381,0.802526906878802,0.662207357859532,"Harbor seal"
0.0897998359310911,0.802620496022461,0.662207357859532,"Harbor seal"
0.0898541114058355,0.802714085166121,0.662207357859532,"Harbor seal"
0.0898619047619048,0.80280767430978,0.662207357859532,"Harbor seal"
0.0898660714285714,0.802901263453439,0.662207357859532,"Harbor seal"
0.0899047619047619,0.802994852597099,0.662207357859532,"Harbor seal"
