".threshold","specificity","sensitivity","species"
0.02992,0.635346756152125,0.815384615384615,"Harbor seal"
0.0299259259259259,0.635719612229679,0.815384615384615,"Harbor seal"
0.0299354838709677,0.636092468307233,0.815384615384615,"Harbor seal"
0.0299393939393939,0.636465324384787,0.815384615384615,"Harbor seal"
0.03,0.637211036539896,0.815384615384615,"Harbor seal"
0.0307778162900881,0.642058165548098,0.815384615384615,"Harbor seal"
0.0317139208173691,0.642431021625652,0.815384615384615,"Harbor seal"
0.0317520128824477,0.642803877703207,0.815384615384615,"Harbor seal"
0.0317685714285714,0.643176733780761,0.815384615384615,"Harbor seal"
0.0318148148148148,0.643549589858315,0.815384615384615,"Harbor seal"
0.0318571428571429,0.643922445935869,0.815384615384615,"Harbor seal"
0.0318823529411765,0.644295302013423,0.815384615384615,"Harbor seal"
0.0319166666666667,0.644668158090977,0.815384615384615,"Harbor seal"
0.0319259259259259,0.645041014168531,0.815384615384615,"Harbor seal"
0.0319310344827586,0.646159582401193,0.815384615384615,"Harbor seal"
0.0319333333333333,0.646532438478747,0.815384615384615,"Harbor seal"
0.0319354838709677,0.646905294556301,0.815384615384615,"Harbor seal"
0.0319615384615385,0.647278150633855,0.815384615384615,"Harbor seal"
0.032,0.647651006711409,0.815384615384615,"Harbor seal"
0.0334531339417487,0.654362416107383,0.815384615384615,"Harbor seal"
0.033575719759168,0.654735272184937,0.815384615384615,"Harbor seal"
0.0337571993224167,0.655108128262491,0.815384615384615,"Harbor seal"
0.0338333333333333,0.655480984340045,0.815384615384615,"Harbor seal"
0.0338787878787879,0.655853840417599,0.815384615384615,"Harbor seal"
0.0339,0.656226696495153,0.815384615384615,"Harbor seal"
0.0339166666666667,0.656599552572707,0.815384615384615,"Harbor seal"
0.03392,0.656972408650261,0.815384615384615,"Harbor seal"
0.0339333333333333,0.657345264727815,0.815384615384615,"Harbor seal"
0.034,0.657345264727815,0.8,"Harbor seal"
0.0356896505376344,0.660328113348248,0.8,"Harbor seal"
0.0357285714285714,0.660700969425802,0.8,"Harbor seal"
0.0357918313570487,0.661073825503356,0.8,"Harbor seal"
0.0358047619047619,0.66144668158091,0.8,"Harbor seal"
0.0358130434782609,0.661819537658464,0.8,"Harbor seal"
0.0358640350877193,0.662192393736018,0.8,"Harbor seal"
0.0358666666666667,0.662565249813572,0.8,"Harbor seal"
0.0359090909090909,0.66331096196868,0.8,"Harbor seal"
0.0359130434782609,0.664056674123788,0.8,"Harbor seal"
0.0359166666666667,0.664429530201342,0.8,"Harbor seal"
0.03592,0.664802386278896,0.8,"Harbor seal"
0.036,0.66517524235645,0.8,"Harbor seal"
0.0368806692923934,0.671513795674869,0.8,"Harbor seal"
0.0377835497835498,0.671886651752424,0.8,"Harbor seal"
0.0378461538461538,0.672259507829978,0.8,"Harbor seal"
0.0379,0.672632363907532,0.8,"Harbor seal"
0.0379310344827586,0.673005219985086,0.8,"Harbor seal"
0.038,0.67337807606264,0.8,"Harbor seal"
0.0397465886939571,0.678970917225951,0.8,"Harbor seal"
0.0397897435897436,0.679343773303505,0.8,"Harbor seal"
0.0398096304591265,0.679716629381059,0.8,"Harbor seal"
0.0398974358974359,0.679716629381059,0.784615384615385,"Harbor seal"
0.04,0.680089485458613,0.784615384615385,"Harbor seal"
0.0416869648869649,0.6834451901566,0.769230769230769,"Harbor seal"
0.0418857142857143,0.684190902311708,0.769230769230769,"Harbor seal"
0.0419245283018868,0.684563758389262,0.769230769230769,"Harbor seal"
0.0419310344827586,0.684936614466816,0.769230769230769,"Harbor seal"
0.0419354838709677,0.68530947054437,0.769230769230769,"Harbor seal"
0.042,0.685682326621924,0.769230769230769,"Harbor seal"
0.043563065369517,0.690529455630127,0.769230769230769,"Harbor seal"
0.0435811397538316,0.690902311707681,0.769230769230769,"Harbor seal"
0.0436632553606238,0.691648023862789,0.769230769230769,"Harbor seal"
0.0436643356643357,0.692020879940343,0.769230769230769,"Harbor seal"
0.0436868686868687,0.692393736017897,0.769230769230769,"Harbor seal"
0.0437461538461538,0.692766592095451,0.769230769230769,"Harbor seal"
0.0438230769230769,0.693139448173005,0.769230769230769,"Harbor seal"
0.0438571428571429,0.693512304250559,0.769230769230769,"Harbor seal"
0.0438666666666667,0.693885160328113,0.769230769230769,"Harbor seal"
0.0439,0.694258016405667,0.769230769230769,"Harbor seal"
0.0439428571428571,0.694630872483222,0.769230769230769,"Harbor seal"
0.044,0.695003728560776,0.769230769230769,"Harbor seal"
0.0454240297713982,0.696868008948546,0.769230769230769,"Harbor seal"
0.0454893771063186,0.6972408650261,0.769230769230769,"Harbor seal"
0.0455421497021497,0.697613721103654,0.769230769230769,"Harbor seal"
0.0457297922467338,0.697986577181208,0.769230769230769,"Harbor seal"
0.0458620689655172,0.698359433258762,0.769230769230769,"Harbor seal"
0.04592,0.698732289336316,0.769230769230769,"Harbor seal"
0.0459259259259259,0.69910514541387,0.769230769230769,"Harbor seal"
0.0459354838709677,0.699478001491424,0.769230769230769,"Harbor seal"
0.046,0.699850857568978,0.769230769230769,"Harbor seal"
0.0472926991926992,0.702833706189411,0.738461538461539,"Harbor seal"
0.0474776335731174,0.703206562266965,0.738461538461539,"Harbor seal"
0.04752,0.703579418344519,0.738461538461539,"Harbor seal"
0.0476763543362009,0.703952274422073,0.738461538461539,"Harbor seal"
0.0477066573665039,0.704325130499627,0.738461538461539,"Harbor seal"
0.0477291114058355,0.704697986577181,0.738461538461539,"Harbor seal"
0.0477661538461538,0.705070842654735,0.738461538461539,"Harbor seal"
0.0478560606060606,0.705443698732289,0.738461538461539,"Harbor seal"
0.0479230769230769,0.705816554809843,0.738461538461539,"Harbor seal"
0.0479245283018868,0.706189410887398,0.738461538461539,"Harbor seal"
0.0479259259259259,0.706562266964952,0.738461538461539,"Harbor seal"
0.0479285714285714,0.706935123042506,0.738461538461539,"Harbor seal"
0.048,0.706935123042506,0.723076923076923,"Harbor seal"
0.0495375,0.710663683818046,0.723076923076923,"Harbor seal"
0.04985,0.7110365398956,0.723076923076923,"Harbor seal"
0.0499285714285714,0.711409395973154,0.723076923076923,"Harbor seal"
0.0499375,0.711782252050708,0.723076923076923,"Harbor seal"
0.05,0.712155108128262,0.723076923076923,"Harbor seal"
0.0517463768115942,0.717375093214019,0.707692307692308,"Harbor seal"
0.0517484848484848,0.717747949291573,0.707692307692308,"Harbor seal"
0.0518047619047619,0.718120805369127,0.707692307692308,"Harbor seal"
0.0518873626373626,0.718493661446682,0.707692307692308,"Harbor seal"
0.052,0.718866517524236,0.707692307692308,"Harbor seal"
0.0534371428571428,0.720730797912006,0.707692307692308,"Harbor seal"
0.0536802549302549,0.72110365398956,0.707692307692308,"Harbor seal"
0.0537463768115942,0.721476510067114,0.707692307692308,"Harbor seal"
0.0537863247863248,0.721849366144668,0.707692307692308,"Harbor seal"
0.0538278388278388,0.722222222222222,0.707692307692308,"Harbor seal"
0.0538518518518519,0.722222222222222,0.692307692307692,"Harbor seal"
0.0538687830687831,0.722595078299776,0.692307692307692,"Harbor seal"
0.0539,0.72296793437733,0.692307692307692,"Harbor seal"
0.0539130434782609,0.723713646532439,0.692307692307692,"Harbor seal"
0.0539230769230769,0.724086502609993,0.692307692307692,"Harbor seal"
0.0539333333333333,0.724459358687547,0.692307692307692,"Harbor seal"
0.054,0.724832214765101,0.692307692307692,"Harbor seal"
0.0553711627140975,0.728560775540641,0.692307692307692,"Harbor seal"
0.0555371610845295,0.728933631618195,0.692307692307692,"Harbor seal"
0.0556847001719082,0.729306487695749,0.692307692307692,"Harbor seal"
0.0557954545454545,0.729679343773303,0.692307692307692,"Harbor seal"
0.0558564102564102,0.730052199850858,0.692307692307692,"Harbor seal"
0.0559166666666667,0.730425055928412,0.692307692307692,"Harbor seal"
0.0559259259259259,0.730797912005966,0.692307692307692,"Harbor seal"
0.0559333333333333,0.73117076808352,0.692307692307692,"Harbor seal"
0.0559354838709677,0.731543624161074,0.692307692307692,"Harbor seal"
0.056,0.731916480238628,0.692307692307692,"Harbor seal"
0.0577904761904762,0.73303504847129,0.676923076923077,"Harbor seal"
0.0578148148148148,0.733407904548844,0.676923076923077,"Harbor seal"
0.0578947368421053,0.733780760626398,0.676923076923077,"Harbor seal"
0.0579047619047619,0.733780760626398,0.661538461538462,"Harbor seal"
0.058,0.733780760626398,0.646153846153846,"Harbor seal"
0.059577286476379,0.735272184936615,0.646153846153846,"Harbor seal"
0.0597412587412587,0.735645041014168,0.646153846153846,"Harbor seal"
0.0598166666666667,0.736017897091723,0.646153846153846,"Harbor seal"
0.059831746031746,0.736763609246831,0.646153846153846,"Harbor seal"
0.0598397435897436,0.737136465324385,0.646153846153846,"Harbor seal"
0.0599,0.737509321401939,0.646153846153846,"Harbor seal"
0.0599259259259259,0.737882177479493,0.646153846153846,"Harbor seal"
0.0599310344827586,0.738627889634601,0.646153846153846,"Harbor seal"
0.06,0.739000745712155,0.646153846153846,"Harbor seal"
0.061565338630556,0.740492170022371,0.646153846153846,"Harbor seal"
0.0618119658119658,0.740865026099925,0.646153846153846,"Harbor seal"
0.0619,0.74123788217748,0.646153846153846,"Harbor seal"
0.0619047619047619,0.741610738255034,0.646153846153846,"Harbor seal"
0.0619090909090909,0.741983594332588,0.646153846153846,"Harbor seal"
0.0619130434782609,0.742356450410142,0.646153846153846,"Harbor seal"
0.0619166666666667,0.74310216256525,0.646153846153846,"Harbor seal"
0.0619285714285714,0.743475018642804,0.646153846153846,"Harbor seal"
0.0619333333333333,0.743847874720358,0.646153846153846,"Harbor seal"
0.0619375,0.744220730797912,0.646153846153846,"Harbor seal"
0.062,0.744593586875466,0.646153846153846,"Harbor seal"
0.0631989898989899,0.747576435495899,0.646153846153846,"Harbor seal"
0.0637264828738513,0.747949291573453,0.646153846153846,"Harbor seal"
0.0638055555555555,0.748322147651007,0.646153846153846,"Harbor seal"
0.0639166666666667,0.748695003728561,0.646153846153846,"Harbor seal"
0.06392,0.749067859806115,0.646153846153846,"Harbor seal"
0.064,0.749440715883669,0.646153846153846,"Harbor seal"
0.0657264828738513,0.752423564504101,0.646153846153846,"Harbor seal"
0.0658104793756968,0.752796420581656,0.646153846153846,"Harbor seal"
0.06584,0.75316927665921,0.646153846153846,"Harbor seal"
0.0659166666666667,0.753542132736764,0.646153846153846,"Harbor seal"
0.066,0.753914988814318,0.646153846153846,"Harbor seal"
0.0677490909090909,0.755779269202088,0.646153846153846,"Harbor seal"
0.0677863247863248,0.756152125279642,0.646153846153846,"Harbor seal"
0.068,0.756524981357196,0.646153846153846,"Harbor seal"
0.0697264828738513,0.758016405667412,0.646153846153846,"Harbor seal"
0.0697564102564102,0.758389261744966,0.646153846153846,"Harbor seal"
0.0697968936678614,0.75876211782252,0.646153846153846,"Harbor seal"
0.0698278388278388,0.759134973900075,0.646153846153846,"Harbor seal"
0.0699,0.759507829977629,0.646153846153846,"Harbor seal"
0.0699411764705882,0.759880686055183,0.646153846153846,"Harbor seal"
0.07,0.760253542132737,0.646153846153846,"Harbor seal"
0.0717954545454545,0.761744966442953,0.646153846153846,"Harbor seal"
0.07184,0.762117822520507,0.646153846153846,"Harbor seal"
0.0719,0.762117822520507,0.630769230769231,"Harbor seal"
0.0719047619047619,0.762490678598061,0.630769230769231,"Harbor seal"
0.07192,0.762863534675615,0.630769230769231,"Harbor seal"
0.072,0.763236390753169,0.630769230769231,"Harbor seal"
0.0732018487394958,0.765846383296048,0.630769230769231,"Harbor seal"
0.0737571428571429,0.766219239373602,0.630769230769231,"Harbor seal"
0.0738,0.766592095451156,0.630769230769231,"Harbor seal"
0.0739090909090909,0.76696495152871,0.630769230769231,"Harbor seal"
0.0739166666666667,0.767337807606264,0.630769230769231,"Harbor seal"
0.07392,0.767710663683818,0.615384615384615,"Harbor seal"
0.0739259259259259,0.768083519761372,0.615384615384615,"Harbor seal"
0.0739310344827586,0.768456375838926,0.615384615384615,"Harbor seal"
0.0739615384615385,0.76882923191648,0.615384615384615,"Harbor seal"
0.074,0.769202087994034,0.615384615384615,"Harbor seal"
0.0753706691400403,0.770693512304251,0.615384615384615,"Harbor seal"
0.0759047619047619,0.771066368381805,0.615384615384615,"Harbor seal"
0.0759090909090909,0.771439224459359,0.615384615384615,"Harbor seal"
0.076,0.772557792692021,0.615384615384615,"Harbor seal"
0.0777249287749288,0.773676360924683,0.6,"Harbor seal"
0.0778064516129032,0.774049217002237,0.6,"Harbor seal"
0.0778178053830228,0.774422073079791,0.6,"Harbor seal"
0.0779130434782609,0.774794929157345,0.6,"Harbor seal"
0.0779259259259259,0.775167785234899,0.6,"Harbor seal"
0.0779310344827586,0.775540641312453,0.6,"Harbor seal"
0.078,0.775913497390007,0.6,"Harbor seal"
0.079622651243619,0.777404921700224,0.584615384615385,"Harbor seal"
0.0797067257010331,0.777777777777778,0.584615384615385,"Harbor seal"
0.0797370950888192,0.778150633855332,0.584615384615385,"Harbor seal"
0.0797643678160919,0.778523489932886,0.584615384615385,"Harbor seal"
0.0798666666666667,0.77889634601044,0.584615384615385,"Harbor seal"
0.0799047619047619,0.779269202087994,0.584615384615385,"Harbor seal"
0.08,0.780014914243102,0.584615384615385,"Harbor seal"
0.0811591973244147,0.781879194630873,0.584615384615385,"Harbor seal"
0.0814492163009404,0.782252050708427,0.584615384615385,"Harbor seal"
0.0819,0.782624906785981,0.584615384615385,"Harbor seal"
0.0819130434782609,0.782997762863535,0.584615384615385,"Harbor seal"
0.0819166666666667,0.783370618941089,0.584615384615385,"Harbor seal"
0.08192,0.783743475018643,0.584615384615385,"Harbor seal"
0.0819642857142857,0.784116331096197,0.584615384615385,"Harbor seal"
0.082,0.784489187173751,0.584615384615385,"Harbor seal"
0.0838620689655172,0.785980611483967,0.584615384615385,"Harbor seal"
0.084,0.786353467561521,0.584615384615385,"Harbor seal"
0.0854690252276459,0.788217747949292,0.584615384615385,"Harbor seal"
0.0858260869565217,0.788590604026846,0.584615384615385,"Harbor seal"
0.0858445747800586,0.7889634601044,0.584615384615385,"Harbor seal"
0.0858888888888889,0.789336316181954,0.584615384615385,"Harbor seal"
0.086,0.789709172259508,0.584615384615385,"Harbor seal"
0.0870273609659817,0.791946308724832,0.569230769230769,"Harbor seal"
0.0874126879699248,0.792319164802386,0.569230769230769,"Harbor seal"
0.0876780701754386,0.79269202087994,0.569230769230769,"Harbor seal"
0.0878401253918495,0.793064876957494,0.569230769230769,"Harbor seal"
0.0878783068783069,0.793437733035048,0.569230769230769,"Harbor seal"
0.088,0.793810589112602,0.569230769230769,"Harbor seal"
0.0892652794970036,0.795674869500373,0.569230769230769,"Harbor seal"
0.0893053246753247,0.796047725577927,0.569230769230769,"Harbor seal"
0.0897840112201964,0.796420581655481,0.569230769230769,"Harbor seal"
0.0898174603174603,0.796793437733035,0.569230769230769,"Harbor seal"
0.0899285714285714,0.797166293810589,0.569230769230769,"Harbor seal"
0.09,0.797539149888143,0.569230769230769,"Harbor seal"
0.0909302328257167,0.800521998508576,0.569230769230769,"Harbor seal"
0.0915725209080048,0.80089485458613,0.569230769230769,"Harbor seal"
0.0918402457757296,0.801267710663684,0.569230769230769,"Harbor seal"
0.0918461538461538,0.801640566741238,0.569230769230769,"Harbor seal"
0.0919259259259259,0.802013422818792,0.569230769230769,"Harbor seal"
0.092,0.802386278896346,0.569230769230769,"Harbor seal"
0.0935956360708535,0.804250559284116,0.569230769230769,"Harbor seal"
0.0938461538461538,0.80462341536167,0.569230769230769,"Harbor seal"
0.0938585607940447,0.804996271439224,0.569230769230769,"Harbor seal"
0.0939230769230769,0.805369127516778,0.569230769230769,"Harbor seal"
0.094,0.805741983594333,0.569230769230769,"Harbor seal"
0.0951113756439165,0.806487695749441,0.569230769230769,"Harbor seal"
0.0955003979756154,0.806860551826995,0.569230769230769,"Harbor seal"
0.0958181818181818,0.807233407904549,0.569230769230769,"Harbor seal"
0.096,0.807606263982103,0.569230769230769,"Harbor seal"
0.0972115898150381,0.809470544369873,0.569230769230769,"Harbor seal"
0.0975563450597933,0.809843400447427,0.569230769230769,"Harbor seal"
0.0978416149068323,0.810216256524981,0.569230769230769,"Harbor seal"
0.0978569604086845,0.810589112602535,0.569230769230769,"Harbor seal"
0.0979130434782609,0.81096196868009,0.569230769230769,"Harbor seal"
0.0979259259259259,0.811334824757644,0.569230769230769,"Harbor seal"
0.0979310344827586,0.811334824757644,0.553846153846154,"Harbor seal"
0.098,0.811707680835198,0.553846153846154,"Harbor seal"
0.0996056360708534,0.812453392990306,0.523076923076923,"Harbor seal"
0.0996949287749288,0.81282624906786,0.523076923076923,"Harbor seal"
0.0999245283018868,0.813199105145414,0.523076923076923,"Harbor seal"
0.0999333333333333,0.813571961222968,0.523076923076923,"Harbor seal"
0.0999354838709677,0.813944817300522,0.523076923076923,"Harbor seal"
0.1,0.814317673378076,0.523076923076923,"Harbor seal"
0.101719924721324,0.815436241610738,0.523076923076923,"Harbor seal"
0.101760808270677,0.815809097688292,0.523076923076923,"Harbor seal"
0.101771851851852,0.816181953765846,0.523076923076923,"Harbor seal"
0.10185960591133,0.8165548098434,0.523076923076923,"Harbor seal"
0.101925824175824,0.816927665920955,0.523076923076923,"Harbor seal"
0.102,0.817300521998509,0.523076923076923,"Harbor seal"
0.103073008991675,0.818791946308725,0.523076923076923,"Harbor seal"
0.10367762539185,0.819164802386279,0.523076923076923,"Harbor seal"
0.10371164021164,0.819537658463833,0.523076923076923,"Harbor seal"
0.103914893617021,0.819910514541387,0.523076923076923,"Harbor seal"
0.103916666666667,0.820283370618941,0.523076923076923,"Harbor seal"
0.104,0.821029082774049,0.523076923076923,"Harbor seal"
0.105498754578755,0.822520507084265,0.523076923076923,"Harbor seal"
0.105685650564459,0.822893363161819,0.523076923076923,"Harbor seal"
0.1058,0.823266219239374,0.523076923076923,"Harbor seal"
0.105825925925926,0.823639075316928,0.523076923076923,"Harbor seal"
0.105842424242424,0.824011931394482,0.523076923076923,"Harbor seal"
0.105888888888889,0.824384787472036,0.523076923076923,"Harbor seal"
0.106,0.82475764354959,0.523076923076923,"Harbor seal"
0.107789473684211,0.825503355704698,0.523076923076923,"Harbor seal"
0.107826086956522,0.826249067859806,0.523076923076923,"Harbor seal"
0.107909090909091,0.82662192393736,0.523076923076923,"Harbor seal"
0.108,0.826994780014914,0.523076923076923,"Harbor seal"
0.109400925925926,0.828486204325131,0.523076923076923,"Harbor seal"
0.109587582648768,0.828859060402685,0.523076923076923,"Harbor seal"
0.109635714285714,0.829231916480239,0.523076923076923,"Harbor seal"
0.109909090909091,0.829604772557793,0.523076923076923,"Harbor seal"
0.109931034482759,0.829977628635347,0.523076923076923,"Harbor seal"
0.11,0.830350484712901,0.523076923076923,"Harbor seal"
0.111363703703704,0.830723340790455,0.523076923076923,"Harbor seal"
0.111798076923077,0.831096196868009,0.523076923076923,"Harbor seal"
0.111888888888889,0.831469052945563,0.523076923076923,"Harbor seal"
0.11195652173913,0.831841909023117,0.523076923076923,"Harbor seal"
0.112,0.832214765100671,0.523076923076923,"Harbor seal"
0.113584039149257,0.832960477255779,0.523076923076923,"Harbor seal"
0.113715277777778,0.833333333333333,0.523076923076923,"Harbor seal"
0.113798076923077,0.833706189410887,0.523076923076923,"Harbor seal"
0.113923076923077,0.834079045488441,0.523076923076923,"Harbor seal"
0.113935483870968,0.834451901565996,0.523076923076923,"Harbor seal"
0.114,0.83482475764355,0.523076923076923,"Harbor seal"
0.115764705882353,0.835570469798658,0.523076923076923,"Harbor seal"
0.115775729646697,0.836316181953766,0.523076923076923,"Harbor seal"
0.115941176470588,0.83668903803132,0.523076923076923,"Harbor seal"
0.116,0.837061894108874,0.523076923076923,"Harbor seal"
0.117418424176276,0.837434750186428,0.523076923076923,"Harbor seal"
0.117683047365206,0.837807606263982,0.523076923076923,"Harbor seal"
0.117928571428571,0.838180462341536,0.523076923076923,"Harbor seal"
0.118,0.83855331841909,0.523076923076923,"Harbor seal"
0.119491370223979,0.840044742729307,0.523076923076923,"Harbor seal"
0.119506702654071,0.840417598806861,0.523076923076923,"Harbor seal"
0.119532571595072,0.840790454884415,0.523076923076923,"Harbor seal"
0.119942857142857,0.841163310961969,0.523076923076923,"Harbor seal"
0.119969230769231,0.841909023117077,0.523076923076923,"Harbor seal"
0.12,0.842281879194631,0.523076923076923,"Harbor seal"
0.120203024416045,0.842654735272185,0.507692307692308,"Harbor seal"
0.121625863991081,0.843027591349739,0.507692307692308,"Harbor seal"
0.12184,0.843400447427293,0.507692307692308,"Harbor seal"
0.121846153846154,0.843773303504847,0.507692307692308,"Harbor seal"
0.121909090909091,0.844146159582401,0.507692307692308,"Harbor seal"
0.121916666666667,0.844519015659955,0.507692307692308,"Harbor seal"
0.121941176470588,0.845264727815063,0.507692307692308,"Harbor seal"
0.122904703397346,0.845637583892617,0.507692307692308,"Harbor seal"
0.12378288633461,0.846010439970172,0.507692307692308,"Harbor seal"
0.124,0.846383296047726,0.507692307692308,"Harbor seal"
0.125862068965517,0.847129008202834,0.507692307692308,"Harbor seal"
0.125894736842105,0.847501864280388,0.507692307692308,"Harbor seal"
0.12592,0.847874720357942,0.507692307692308,"Harbor seal"
0.125928571428571,0.848247576435496,0.507692307692308,"Harbor seal"
0.126,0.84862043251305,0.507692307692308,"Harbor seal"
0.127925925925926,0.849739000745712,0.507692307692308,"Harbor seal"
0.129223499505658,0.850111856823266,0.507692307692308,"Harbor seal"
0.129815236302444,0.85048471290082,0.507692307692308,"Harbor seal"
0.129826086956522,0.850857568978374,0.507692307692308,"Harbor seal"
0.12984012539185,0.851230425055928,0.507692307692308,"Harbor seal"
0.129851851851852,0.851603281133482,0.507692307692308,"Harbor seal"
0.129944444444444,0.851976137211036,0.507692307692308,"Harbor seal"
0.13,0.852348993288591,0.507692307692308,"Harbor seal"
0.131846153846154,0.853840417598807,0.507692307692308,"Harbor seal"
0.131928571428571,0.854213273676361,0.507692307692308,"Harbor seal"
0.132,0.854586129753915,0.507692307692308,"Harbor seal"
0.133894736842105,0.855331841909023,0.507692307692308,"Harbor seal"
0.133925925925926,0.856077554064131,0.507692307692308,"Harbor seal"
0.134,0.856450410141685,0.507692307692308,"Harbor seal"
0.134556053931335,0.856823266219239,0.507692307692308,"Harbor seal"
0.135661172161172,0.857196122296793,0.507692307692308,"Harbor seal"
0.135846153846154,0.857568978374348,0.507692307692308,"Harbor seal"
0.136,0.857941834451902,0.507692307692308,"Harbor seal"
0.136767082227036,0.859060402684564,0.507692307692308,"Harbor seal"
0.137672514619883,0.859433258762118,0.507692307692308,"Harbor seal"
0.137826086956522,0.859806114839672,0.507692307692308,"Harbor seal"
0.137845925925926,0.860178970917226,0.507692307692308,"Harbor seal"
0.137918460035889,0.86055182699478,0.507692307692308,"Harbor seal"
0.138,0.860924683072334,0.507692307692308,"Harbor seal"
0.139730687830688,0.86241610738255,0.507692307692308,"Harbor seal"
0.139939393939394,0.862788963460104,0.507692307692308,"Harbor seal"
0.14,0.863161819537658,0.507692307692308,"Harbor seal"
0.140779047424966,0.863534675615213,0.507692307692308,"Harbor seal"
0.141440971628881,0.863907531692767,0.507692307692308,"Harbor seal"
0.141752787068004,0.864280387770321,0.507692307692308,"Harbor seal"
0.14176012539185,0.864653243847875,0.507692307692308,"Harbor seal"
0.141897435897436,0.865026099925429,0.507692307692308,"Harbor seal"
0.141931034482759,0.865398956002983,0.507692307692308,"Harbor seal"
0.142,0.865398956002983,0.492307692307692,"Harbor seal"
0.143418518518519,0.866144668158091,0.492307692307692,"Harbor seal"
0.143844077961019,0.866517524235645,0.492307692307692,"Harbor seal"
0.143933333333333,0.866890380313199,0.492307692307692,"Harbor seal"
0.144,0.867263236390753,0.492307692307692,"Harbor seal"
0.145928571428571,0.867263236390753,0.476923076923077,"Harbor seal"
0.147437142857143,0.867636092468307,0.476923076923077,"Harbor seal"
0.148,0.868008948545861,0.476923076923077,"Harbor seal"
0.149909090909091,0.868381804623415,0.476923076923077,"Harbor seal"
0.15,0.868754660700969,0.476923076923077,"Harbor seal"
0.151616402116402,0.870246085011186,0.476923076923077,"Harbor seal"
0.153777777777778,0.87061894108874,0.476923076923077,"Harbor seal"
0.1539,0.870991797166294,0.476923076923077,"Harbor seal"
0.153931034482759,0.871364653243848,0.476923076923077,"Harbor seal"
0.154,0.871737509321402,0.476923076923077,"Harbor seal"
0.155099239825158,0.872110365398956,0.476923076923077,"Harbor seal"
0.155647781664723,0.87248322147651,0.476923076923077,"Harbor seal"
0.155769736842105,0.87248322147651,0.461538461538462,"Harbor seal"
0.15592,0.872856077554064,0.461538461538462,"Harbor seal"
0.156,0.873228933631618,0.461538461538462,"Harbor seal"
0.158,0.873601789709172,0.461538461538462,"Harbor seal"
0.159909090909091,0.873974645786726,0.461538461538462,"Harbor seal"
0.159916666666667,0.87434750186428,0.461538461538462,"Harbor seal"
0.16,0.874720357941834,0.461538461538462,"Harbor seal"
0.161336134453781,0.875093214019389,0.461538461538462,"Harbor seal"
0.161876893939394,0.875466070096943,0.461538461538462,"Harbor seal"
0.162337701360636,0.875838926174497,0.461538461538462,"Harbor seal"
0.163358994708995,0.876211782252051,0.461538461538462,"Harbor seal"
0.163811403508772,0.876584638329605,0.461538461538462,"Harbor seal"
0.163933333333333,0.876957494407159,0.461538461538462,"Harbor seal"
0.164,0.877330350484713,0.461538461538462,"Harbor seal"
0.165928571428571,0.877703206562267,0.446153846153846,"Harbor seal"
0.165945945945946,0.877703206562267,0.430769230769231,"Harbor seal"
0.166,0.878076062639821,0.430769230769231,"Harbor seal"
0.167455836940837,0.878448918717375,0.430769230769231,"Harbor seal"
0.167602030153754,0.878821774794929,0.430769230769231,"Harbor seal"
0.168,0.879194630872483,0.430769230769231,"Harbor seal"
0.168754013714653,0.879567486950037,0.430769230769231,"Harbor seal"
0.168948160151208,0.879940343027591,0.430769230769231,"Harbor seal"
0.169913043478261,0.880313199105145,0.430769230769231,"Harbor seal"
0.17,0.880686055182699,0.430769230769231,"Harbor seal"
0.171487818882332,0.881431767337808,0.415384615384615,"Harbor seal"
0.172,0.881804623415362,0.415384615384615,"Harbor seal"
0.174,0.882923191648024,0.415384615384615,"Harbor seal"
0.175506376811594,0.88441461595824,0.415384615384615,"Harbor seal"
0.175775112443778,0.884787472035794,0.415384615384615,"Harbor seal"
0.176,0.885160328113348,0.415384615384615,"Harbor seal"
0.177708406291776,0.887024608501119,0.415384615384615,"Harbor seal"
0.178,0.887397464578673,0.415384615384615,"Harbor seal"
0.179517746621195,0.888143176733781,0.415384615384615,"Harbor seal"
0.18,0.888516032811335,0.415384615384615,"Harbor seal"
0.181894736842105,0.888888888888889,0.415384615384615,"Harbor seal"
0.181897435897436,0.889261744966443,0.415384615384615,"Harbor seal"
0.181904761904762,0.889634601043997,0.415384615384615,"Harbor seal"
0.181913043478261,0.890007457121551,0.415384615384615,"Harbor seal"
0.181928571428571,0.890380313199105,0.415384615384615,"Harbor seal"
0.182,0.890753169276659,0.415384615384615,"Harbor seal"
0.185834130781499,0.891126025354213,0.415384615384615,"Harbor seal"
0.186,0.891498881431767,0.415384615384615,"Harbor seal"
0.188,0.891871737509321,0.415384615384615,"Harbor seal"
0.189862068965517,0.892990305741984,0.415384615384615,"Harbor seal"
0.189924528301887,0.893363161819538,0.415384615384615,"Harbor seal"
0.189928571428571,0.893736017897092,0.415384615384615,"Harbor seal"
0.191442857142857,0.893736017897092,0.4,"Harbor seal"
0.191514776524645,0.894108873974646,0.4,"Harbor seal"
0.191966666666667,0.8944817300522,0.4,"Harbor seal"
0.192,0.894854586129754,0.4,"Harbor seal"
0.195766153846154,0.895973154362416,0.4,"Harbor seal"
0.195825466751826,0.896718866517524,0.4,"Harbor seal"
0.195909090909091,0.897091722595078,0.4,"Harbor seal"
0.196,0.897464578672632,0.4,"Harbor seal"
0.197757207704576,0.897837434750186,0.4,"Harbor seal"
